witness_id,family,n,m_total,rank,total_info,descriptor_signature,local_exact,global_exact,dls,cid,psi,il,tsf,alignment,residual,rank_only_pred,budget_only_pred,target_class,notes
ctx_1035,multi_context_shared,5,6,2,-48.58748071,n5|m6|r2|i-48.59,1,0,0.0,1.69705627,,,1.0,1.0,0.0,0,1,context_shared_decoder,local_only
ctx_1036,multi_context_shared,5,4,2,-24.16528478,n5|m4|r2|i-24.17,1,1,0.0,0.0,,,1.0,1.0,0.0,0,1,context_shared_decoder,shared_exact
ctx_1037,multi_context_shared,5,4,2,-21.83800722,n5|m4|r2|i-21.84,1,0,0.0,1.76240194,,,1.0,1.0,0.0,0,1,context_shared_decoder,local_only
ctx_1038,multi_context_shared,6,4,4,8.88682481,n6|m4|r4|i8.89,0,0,0.0,3.32935492,,,0.03167786,0.17798276,2.72632277,0,1,context_shared_decoder,mixed
ctx_1039,multi_context_shared,4,8,2,-76.95289184,n4|m8|r2|i-76.95,1,0,0.0,1.46009655,,,1.0,1.0,0.0,0,1,context_shared_decoder,local_only
ctx_1040,multi_context_shared,5,4,2,-19.78325853,n5|m4|r2|i-19.78,1,0,0.0,3.03358111,,,1.0,1.0,0.0,0,1,context_shared_decoder,local_only
ctx_1041,multi_context_shared,6,8,2,-75.00248076,n6|m8|r2|i-75.00,1,1,0.0,0.0,,,1.0,1.0,0.0,0,1,context_shared_decoder,shared_exact
ctx_1042,multi_context_shared,5,6,2,-50.5799107,n5|m6|r2|i-50.58,1,0,0.0,1.49071198,,,1.0,1.0,0.0,0,1,context_shared_decoder,local_only
ctx_1043,multi_context_shared,4,8,2,-75.28419265,n4|m8|r2|i-75.28,1,0,0.0,2.00241457,,,1.0,1.0,0.0,0,1,context_shared_decoder,local_only
ctx_1044,multi_context_shared,4,4,2,-20.57743532,n4|m4|r2|i-20.58,1,0,0.0,2.52534919,,,1.0,1.0,0.0,0,1,context_shared_decoder,local_only
ctx_1045,multi_context_shared,6,4,2,-21.39269638,n6|m4|r2|i-21.39,1,1,0.0,0.0,,,1.0,1.0,0.0,0,1,context_shared_decoder,local_only
ctx_1046,multi_context_shared,4,8,4,-44.08068079,n4|m8|r4|i-44.08,0,0,0.0,3.34154954,,,1.0,1.0,0.0,1,1,context_shared_decoder,mixed
ctx_1047,multi_context_shared,4,4,2,-23.41151277,n4|m4|r2|i-23.41,1,1,0.0,0.0,,,1.0,1.0,0.0,0,1,context_shared_decoder,shared_exact
ctx_1048,multi_context_shared,5,8,2,-74.2845679,n5|m8|r2|i-74.28,1,0,0.0,1.99284493,,,1.0,1.0,0.0,0,1,context_shared_decoder,local_only
ctx_1049,multi_context_shared,6,8,2,-75.50535389,n6|m8|r2|i-75.51,1,1,0.0,0.0,,,1.0,1.0,0.0,0,1,context_shared_decoder,shared_exact
ctx_1050,multi_context_shared,4,8,4,-46.61944962,n4|m8|r4|i-46.62,0,0,0.0,2.65988951,,,1.0,1.0,0.0,1,1,context_shared_decoder,mixed
ctx_1051,multi_context_shared,4,8,2,-75.99334001,n4|m8|r2|i-75.99,1,1,0.0,0.0,,,1.0,1.0,0.0,0,1,context_shared_decoder,shared_exact
ctx_1052,multi_context_shared,5,4,2,-20.50815436,n5|m4|r2|i-20.51,1,0,0.0,2.33435617,,,1.0,1.0,0.0,0,1,context_shared_decoder,local_only
ctx_1053,multi_context_shared,6,6,2,-48.13756387,n6|m6|r2|i-48.14,1,1,0.0,0.0,,,1.0,1.0,0.0,0,1,context_shared_decoder,shared_exact
ctx_1054,multi_context_shared,5,4,2,-22.81073932,n5|m4|r2|i-22.81,1,1,0.0,0.0,,,1.0,1.0,0.0,0,1,context_shared_decoder,shared_exact
ctx_1055,multi_context_shared,5,6,2,-48.5215228,n5|m6|r2|i-48.52,1,1,0.0,0.0,,,1.0,1.0,0.0,0,1,context_shared_decoder,shared_exact
ctx_1056,multi_context_shared,6,8,2,-73.77483824,n6|m8|r2|i-73.77,1,0,0.0,2.55221695,,,1.0,1.0,0.0,0,1,context_shared_decoder,local_only
ctx_1057,multi_context_shared,4,8,2,-77.28726112,n4|m8|r2|i-77.29,1,1,0.0,0.0,,,1.0,1.0,0.0,0,1,context_shared_decoder,shared_exact
ctx_1058,multi_context_shared,4,6,2,-48.5215228,n4|m6|r2|i-48.52,1,1,0.0,0.0,,,1.0,1.0,0.0,0,1,context_shared_decoder,shared_exact
ctx_1059,multi_context_shared,6,4,4,5.62040467,n6|m4|r4|i5.62,0,0,0.0,2.82258463,,,0.4579393,0.67671212,1.16563101,0,1,context_shared_decoder,mixed
ctx_1060,multi_context_shared,4,6,2,-50.35676669,n4|m6|r2|i-50.36,1,0,0.0,1.17207343,,,1.0,1.0,0.0,0,1,context_shared_decoder,local_only
ctx_1061,multi_context_shared,6,8,2,-75.34767343,n6|m8|r2|i-75.35,1,0,0.0,2.34512019,,,1.0,1.0,0.0,0,1,context_shared_decoder,local_only
ctx_1062,multi_context_shared,5,6,2,-47.96495114,n5|m6|r2|i-47.96,1,1,0.0,0.0,,,1.0,1.0,0.0,0,1,context_shared_decoder,shared_exact
ctx_1063,multi_context_shared,4,8,2,-76.40082342,n4|m8|r2|i-76.40,1,0,0.0,2.12132034,,,1.0,1.0,0.0,0,1,context_shared_decoder,local_only
ctx_1064,multi_context_shared,5,6,2,-48.68279095,n5|m6|r2|i-48.68,1,1,0.0,0.0,,,1.0,1.0,0.0,0,1,context_shared_decoder,shared_exact
ctx_1065,multi_context_shared,5,4,2,-22.68937852,n5|m4|r2|i-22.69,1,1,0.0,0.0,,,1.0,1.0,0.0,0,1,context_shared_decoder,shared_exact
ctx_1066,multi_context_shared,6,8,2,-75.33454655,n6|m8|r2|i-75.33,1,0,0.0,2.43744063,,,1.0,1.0,0.0,0,1,context_shared_decoder,local_only
ctx_1067,multi_context_shared,5,6,2,-48.87516281,n5|m6|r2|i-48.88,1,1,0.0,0.0,,,1.0,1.0,0.0,0,1,context_shared_decoder,shared_exact
ctx_1068,multi_context_shared,5,6,2,-49.94392176,n5|m6|r2|i-49.94,1,0,0.0,0.99697906,,,1.0,1.0,0.0,0,1,context_shared_decoder,local_only
ctx_1069,multi_context_shared,4,4,2,-23.24899413,n4|m4|r2|i-23.25,1,1,0.0,0.0,,,1.0,1.0,0.0,0,1,context_shared_decoder,local_only
ctx_1070,multi_context_shared,5,8,2,-73.91591683,n5|m8|r2|i-73.92,1,0,0.0,2.64921877,,,1.0,1.0,0.0,0,1,context_shared_decoder,local_only
ctx_1071,multi_context_shared,6,6,2,-48.77435813,n6|m6|r2|i-48.77,1,1,0.0,0.0,,,1.0,1.0,0.0,0,1,context_shared_decoder,shared_exact
ctx_1072,multi_context_shared,4,8,2,-73.61768456,n4|m8|r2|i-73.62,1,0,0.0,3.67768819,,,1.0,1.0,0.0,0,1,context_shared_decoder,local_only
ctx_1073,multi_context_shared,5,8,2,-75.52535462,n5|m8|r2|i-75.53,1,1,0.0,0.0,,,1.0,1.0,0.0,0,1,context_shared_decoder,shared_exact
ctx_1074,multi_context_shared,6,8,2,-74.21972144,n6|m8|r2|i-74.22,1,0,0.0,3.39507616,,,1.0,1.0,0.0,0,1,context_shared_decoder,local_only
ctx_1075,multi_context_shared,6,4,2,-21.45723467,n6|m4|r2|i-21.46,1,1,0.0,0.0,,,1.0,1.0,0.0,0,1,context_shared_decoder,local_only
ctx_1076,multi_context_shared,6,8,2,-73.82890545,n6|m8|r2|i-73.83,1,0,0.0,3.10786246,,,1.0,1.0,0.0,0,1,context_shared_decoder,local_only
ctx_1077,multi_context_shared,4,8,4,-45.24710219,n4|m8|r4|i-45.25,0,0,0.0,2.85194568,,,1.0,1.0,0.0,1,1,context_shared_decoder,mixed
ctx_1078,multi_context_shared,4,8,2,-75.72602536,n4|m8|r2|i-75.73,1,1,0.0,0.0,,,1.0,1.0,0.0,0,1,context_shared_decoder,shared_exact
ctx_1079,multi_context_shared,5,4,2,-21.44070554,n5|m4|r2|i-21.44,1,1,0.0,0.0,,,1.0,1.0,0.0,0,1,context_shared_decoder,shared_exact
ctx_1080,multi_context_shared,6,6,2,-48.79124263,n6|m6|r2|i-48.79,1,0,0.0,2.11351337,,,1.0,1.0,0.0,0,1,context_shared_decoder,local_only
ctx_1081,multi_context_shared,4,4,2,-22.43806353,n4|m4|r2|i-22.44,1,0,0.0,1.22474487,,,1.0,1.0,0.0,0,1,context_shared_decoder,local_only
ctx_1082,multi_context_shared,6,6,2,-48.59890944,n6|m6|r2|i-48.60,1,1,0.0,0.0,,,1.0,1.0,0.0,0,1,context_shared_decoder,shared_exact
ctx_1083,multi_context_shared,5,6,2,-47.79409973,n5|m6|r2|i-47.79,1,0,0.0,2.35850473,,,1.0,1.0,0.0,0,1,context_shared_decoder,local_only
ctx_1084,multi_context_shared,4,6,2,-48.12317516,n4|m6|r2|i-48.12,1,1,0.0,0.0,,,1.0,1.0,0.0,0,1,context_shared_decoder,shared_exact
ctx_1085,multi_context_shared,6,8,2,-75.15762996,n6|m8|r2|i-75.16,1,1,0.0,0.0,,,1.0,1.0,0.0,0,1,context_shared_decoder,shared_exact
ctx_1086,multi_context_shared,4,8,2,-74.80112986,n4|m8|r2|i-74.80,1,0,0.0,2.91450265,,,1.0,1.0,0.0,0,1,context_shared_decoder,local_only
ctx_1087,multi_context_shared,5,4,4,5.29833941,n5|m4|r4|i5.30,0,0,0.0,3.17617923,,,0.23179894,0.48145503,1.55563492,0,1,context_shared_decoder,mixed
ctx_1088,multi_context_shared,5,6,2,-48.83071092,n5|m6|r2|i-48.83,1,1,0.0,0.0,,,1.0,1.0,0.0,0,1,context_shared_decoder,shared_exact
ctx_1089,multi_context_shared,4,6,2,-48.41085718,n4|m6|r2|i-48.41,1,1,0.0,0.0,,,1.0,1.0,0.0,0,1,context_shared_decoder,shared_exact
ctx_1090,multi_context_shared,5,4,4,6.40357661,n5|m4|r4|i6.40,0,0,0.0,2.5819889,,,0.55154015,0.74265749,0.81378846,0,1,context_shared_decoder,mixed
ctx_1091,multi_context_shared,5,8,5,-29.40927353,n5|m8|r5|i-29.41,0,0,0.0,4.2203471,,,1.0,1.0,0.0,1,1,context_shared_decoder,mixed
ctx_1092,multi_context_shared,6,6,2,-47.76151269,n6|m6|r2|i-47.76,1,1,0.0,0.0,,,1.0,1.0,0.0,0,1,context_shared_decoder,shared_exact
ctx_1093,multi_context_shared,5,6,5,-2.8842615,n5|m6|r5|i-2.88,0,0,0.0,1.45997702,,,1.0,1.0,0.0,1,1,context_shared_decoder,mixed
ctx_1094,multi_context_shared,4,8,2,-75.55352559,n4|m8|r2|i-75.55,1,0,0.0,2.34520788,,,1.0,1.0,0.0,0,1,context_shared_decoder,local_only
ctx_1095,multi_context_shared,6,6,6,2.77265247,n6|m6|r6|i2.77,0,0,0.0,4.29965166,,,1.0,1.0,0.0,1,1,context_shared_decoder,mixed
ctx_1096,multi_context_shared,5,4,4,7.60688533,n5|m4|r4|i7.61,0,0,0.0,2.55330319,,,0.66341604,0.81450356,0.66881694,0,1,context_shared_decoder,mixed
ctx_1097,multi_context_shared,6,4,2,-19.4648048,n6|m4|r2|i-19.46,1,0,0.0,3.42539535,,,1.0,1.0,0.0,0,1,context_shared_decoder,local_only
ctx_1098,multi_context_shared,6,8,2,-76.65473862,n6|m8|r2|i-76.65,1,1,0.0,0.0,,,1.0,1.0,0.0,0,1,context_shared_decoder,shared_exact
ctx_1099,multi_context_shared,5,6,5,-4.23920719,n5|m6|r5|i-4.24,0,0,0.0,2.48160377,,,1.0,1.0,0.0,1,1,context_shared_decoder,mixed
ctx_1100,multi_context_shared,4,8,2,-77.34788563,n4|m8|r2|i-77.35,1,1,0.0,0.0,,,1.0,1.0,0.0,0,1,context_shared_decoder,shared_exact
ctx_1101,multi_context_shared,5,8,2,-75.39752131,n5|m8|r2|i-75.40,1,0,0.0,1.7445735,,,1.0,1.0,0.0,0,1,context_shared_decoder,local_only
ctx_1102,multi_context_shared,6,6,2,-48.92168282,n6|m6|r2|i-48.92,1,1,0.0,0.0,,,1.0,1.0,0.0,0,1,context_shared_decoder,shared_exact
ctx_1103,multi_context_shared,6,4,4,9.28526283,n6|m4|r4|i9.29,0,0,0.0,1.88020164,,,0.37404148,0.6115893,0.77682139,0,1,context_shared_decoder,mixed
ctx_1104,multi_context_shared,6,4,2,-20.87991935,n6|m4|r2|i-20.88,1,0,0.0,1.78661691,,,1.0,1.0,0.0,0,1,context_shared_decoder,local_only
ctx_1105,multi_context_shared,6,8,2,-76.62396687,n6|m8|r2|i-76.62,1,1,0.0,0.0,,,1.0,1.0,0.0,0,1,context_shared_decoder,shared_exact
ctx_1106,multi_context_shared,6,8,2,-75.33298282,n6|m8|r2|i-75.33,1,1,0.0,0.0,,,1.0,1.0,0.0,0,1,context_shared_decoder,shared_exact
ctx_1107,multi_context_shared,5,4,2,-21.62960611,n5|m4|r2|i-21.63,1,1,0.0,0.0,,,1.0,1.0,0.0,0,1,context_shared_decoder,local_only
ctx_1108,multi_context_shared,6,6,2,-47.98341307,n6|m6|r2|i-47.98,1,1,0.0,0.0,,,1.0,1.0,0.0,0,1,context_shared_decoder,shared_exact
ctx_1109,multi_context_shared,6,4,4,9.16356371,n6|m4|r4|i9.16,0,0,0.0,3.73363192,,,0.09807818,0.31317436,2.56986624,0,1,context_shared_decoder,mixed
ctx_1110,multi_context_shared,5,8,2,-73.66213632,n5|m8|r2|i-73.66,1,0,0.0,3.0730799,,,1.0,1.0,0.0,0,1,context_shared_decoder,local_only
ctx_1111,multi_context_shared,5,8,2,-73.92352144,n5|m8|r2|i-73.92,1,0,0.0,3.53793536,,,1.0,1.0,0.0,0,1,context_shared_decoder,local_only
ctx_1112,multi_context_shared,6,6,2,-49.88676365,n6|m6|r2|i-49.89,1,1,0.0,0.0,,,1.0,1.0,0.0,0,1,context_shared_decoder,shared_exact
ctx_1113,multi_context_shared,6,6,2,-48.08502338,n6|m6|r2|i-48.09,1,0,0.0,2.02173218,,,1.0,1.0,0.0,0,1,context_shared_decoder,local_only
ctx_1114,multi_context_shared,5,8,2,-74.99651057,n5|m8|r2|i-75.00,1,0,0.0,2.41073267,,,1.0,1.0,0.0,0,1,context_shared_decoder,local_only
ctx_1115,multi_context_shared,4,4,2,-21.86269989,n4|m4|r2|i-21.86,1,1,0.0,0.0,,,1.0,1.0,0.0,0,1,context_shared_decoder,local_only
ctx_1116,multi_context_shared,4,8,2,-76.09512268,n4|m8|r2|i-76.10,1,1,0.0,0.0,,,1.0,1.0,0.0,0,1,context_shared_decoder,shared_exact
ctx_1117,multi_context_shared,5,6,2,-46.98641112,n5|m6|r2|i-46.99,1,0,0.0,2.33210302,,,1.0,1.0,0.0,0,1,context_shared_decoder,local_only
ctx_1118,multi_context_shared,6,6,6,11.98293203,n6|m6|r6|i11.98,0,0,0.0,3.67197284,,,1.0,1.0,0.0,1,1,context_shared_decoder,mixed
ctx_1119,multi_context_shared,5,4,2,-22.7183657,n5|m4|r2|i-22.72,1,1,0.0,0.0,,,1.0,1.0,0.0,0,1,context_shared_decoder,shared_exact
ctx_1120,multi_context_shared,4,8,4,-44.25452344,n4|m8|r4|i-44.25,0,0,0.0,2.7453963,,,1.0,1.0,0.0,1,1,context_shared_decoder,mixed
ctx_1121,multi_context_shared,6,6,2,-47.50285473,n6|m6|r2|i-47.50,1,0,0.0,2.68109549,,,1.0,1.0,0.0,0,1,context_shared_decoder,local_only
ctx_1122,multi_context_shared,4,6,2,-48.25444155,n4|m6|r2|i-48.25,1,0,0.0,2.40423713,,,1.0,1.0,0.0,0,1,context_shared_decoder,local_only
ctx_1123,multi_context_shared,6,8,2,-75.66612728,n6|m8|r2|i-75.67,1,1,0.0,0.0,,,1.0,1.0,0.0,0,1,context_shared_decoder,shared_exact
ctx_1124,multi_context_shared,4,4,4,7.16703888,n4|m4|r4|i7.17,0,0,0.0,2.56713146,,,1.0,1.0,0.0,1,1,context_shared_decoder,mixed
ctx_1125,multi_context_shared,4,6,2,-49.88676368,n4|m6|r2|i-49.89,1,1,0.0,0.0,,,1.0,1.0,0.0,0,1,context_shared_decoder,shared_exact
ctx_1126,multi_context_shared,6,6,2,-48.02139228,n6|m6|r2|i-48.02,1,1,0.0,0.0,,,1.0,1.0,0.0,0,1,context_shared_decoder,shared_exact
ctx_1127,multi_context_shared,4,4,2,-23.47213666,n4|m4|r2|i-23.47,1,1,0.0,0.0,,,1.0,1.0,0.0,0,1,context_shared_decoder,shared_exact
ctx_1128,multi_context_shared,6,4,2,-21.43661557,n6|m4|r2|i-21.44,1,0,0.0,1.36553779,,,1.0,1.0,0.0,0,1,context_shared_decoder,local_only
ctx_1129,multi_context_shared,5,6,2,-47.24374603,n5|m6|r2|i-47.24,1,0,0.0,2.98960873,,,1.0,1.0,0.0,0,1,context_shared_decoder,local_only
ctx_1130,multi_context_shared,6,6,2,-48.90593436,n6|m6|r2|i-48.91,1,1,0.0,0.0,,,1.0,1.0,0.0,0,1,context_shared_decoder,shared_exact
ctx_1131,multi_context_shared,4,4,2,-22.21937477,n4|m4|r2|i-22.22,1,1,0.0,0.0,,,1.0,1.0,0.0,0,1,context_shared_decoder,shared_exact
ctx_1132,multi_context_shared,5,6,2,-46.85712225,n5|m6|r2|i-46.86,1,0,0.0,3.20934991,,,1.0,1.0,0.0,0,1,context_shared_decoder,local_only
ctx_1133,multi_context_shared,4,6,4,-19.27118292,n4|m6|r4|i-19.27,0,0,0.0,2.96543717,,,1.0,1.0,0.0,1,1,context_shared_decoder,mixed
ctx_1134,multi_context_shared,5,6,2,-47.63840017,n5|m6|r2|i-47.64,1,0,0.0,2.26029226,,,1.0,1.0,0.0,0,1,context_shared_decoder,local_only
ctx_1135,multi_context_shared,4,6,2,-48.42042653,n4|m6|r2|i-48.42,1,1,0.0,0.0,,,1.0,1.0,0.0,0,1,context_shared_decoder,shared_exact
ctx_1136,multi_context_shared,5,6,2,-50.06908517,n5|m6|r2|i-50.07,1,1,0.0,0.0,,,1.0,1.0,0.0,0,1,context_shared_decoder,shared_exact
ctx_1137,multi_context_shared,5,4,2,-21.96806017,n5|m4|r2|i-21.97,1,1,0.0,0.0,,,1.0,1.0,0.0,0,1,context_shared_decoder,shared_exact
ctx_1138,multi_context_shared,4,4,2,-20.86944824,n4|m4|r2|i-20.87,1,0,0.0,2.26778684,,,1.0,1.0,0.0,0,1,context_shared_decoder,local_only
ctx_1139,multi_context_shared,5,8,2,-75.7897412,n5|m8|r2|i-75.79,1,1,0.0,0.0,,,1.0,1.0,0.0,0,1,context_shared_decoder,shared_exact
ctx_1140,multi_context_shared,5,4,4,8.18088189,n5|m4|r4|i8.18,0,0,0.0,2.08875921,,,0.3383789,0.58170345,0.8365931,0,1,context_shared_decoder,mixed
ctx_1141,multi_context_shared,4,8,2,-75.80298632,n4|m8|r2|i-75.80,1,0,0.0,1.93649167,,,1.0,1.0,0.0,0,1,context_shared_decoder,local_only
ctx_1142,multi_context_shared,6,4,2,-21.02437083,n6|m4|r2|i-21.02,1,1,0.0,0.0,,,1.0,1.0,0.0,0,1,context_shared_decoder,shared_exact
ctx_1143,multi_context_shared,4,6,4,-18.72938135,n4|m6|r4|i-18.73,0,0,0.0,2.71688362,,,1.0,1.0,0.0,1,1,context_shared_decoder,mixed
ctx_1144,multi_context_shared,4,8,2,-74.11412144,n4|m8|r2|i-74.11,1,0,0.0,2.73373547,,,1.0,1.0,0.0,0,1,context_shared_decoder,local_only
ctx_1145,multi_context_shared,5,6,2,-48.03437966,n5|m6|r2|i-48.03,1,1,0.0,0.0,,,1.0,1.0,0.0,0,1,context_shared_decoder,shared_exact
ctx_1146,multi_context_shared,4,8,2,-76.59411382,n4|m8|r2|i-76.59,1,1,0.0,0.0,,,1.0,1.0,0.0,0,1,context_shared_decoder,shared_exact
ctx_1147,multi_context_shared,4,8,2,-75.55612632,n4|m8|r2|i-75.56,1,0,0.0,1.95959179,,,1.0,1.0,0.0,0,1,context_shared_decoder,local_only
ctx_1148,multi_context_shared,4,8,2,-76.5651264,n4|m8|r2|i-76.57,1,1,0.0,0.0,,,1.0,1.0,0.0,0,1,context_shared_decoder,shared_exact
ctx_1149,multi_context_shared,5,4,2,-19.4819972,n5|m4|r2|i-19.48,1,0,0.0,3.25514904,,,1.0,1.0,0.0,0,1,context_shared_decoder,local_only
ctx_1150,multi_context_shared,6,4,4,6.99301606,n6|m4|r4|i6.99,0,0,0.0,2.9943263,,,0.10879203,0.32983637,2.22268131,0,1,context_shared_decoder,mixed
ctx_1151,multi_context_shared,5,4,2,-21.40844456,n5|m4|r2|i-21.41,1,0,0.0,1.98431348,,,1.0,1.0,0.0,0,1,context_shared_decoder,local_only
ctx_1152,multi_context_shared,4,4,4,4.15888885,n4|m4|r4|i4.16,0,0,0.0,1.24942607,,,1.0,1.0,0.0,1,1,context_shared_decoder,mixed
ctx_1153,multi_context_shared,4,8,4,-44.61080063,n4|m8|r4|i-44.61,0,0,0.0,3.23334618,,,1.0,1.0,0.0,1,1,context_shared_decoder,mixed
ctx_1154,multi_context_shared,6,4,2,-20.03815078,n6|m4|r2|i-20.04,1,0,0.0,2.75532879,,,1.0,1.0,0.0,0,1,context_shared_decoder,local_only
ctx_1155,multi_context_shared,5,6,2,-48.43333003,n5|m6|r2|i-48.43,1,0,0.0,1.67945856,,,1.0,1.0,0.0,0,1,context_shared_decoder,local_only
ctx_1156,multi_context_shared,5,6,2,-48.02210957,n5|m6|r2|i-48.02,1,0,0.0,2.50588809,,,1.0,1.0,0.0,0,1,context_shared_decoder,local_only
ctx_1157,multi_context_shared,6,8,2,-75.14374083,n6|m8|r2|i-75.14,1,1,0.0,0.0,,,1.0,1.0,0.0,0,1,context_shared_decoder,shared_exact
ctx_1158,multi_context_shared,6,8,6,-13.93802578,n6|m8|r6|i-13.94,0,0,0.0,4.56099533,,,1.0,1.0,0.0,1,1,context_shared_decoder,mixed
ctx_1159,multi_context_shared,6,6,6,9.43700183,n6|m6|r6|i9.44,0,0,0.0,2.83607308,,,1.0,1.0,0.0,1,1,context_shared_decoder,mixed
ctx_1160,multi_context_shared,6,4,2,-22.33270352,n6|m4|r2|i-22.33,1,0,0.0,1.15745968,,,1.0,1.0,0.0,0,1,context_shared_decoder,local_only
ctx_1161,multi_context_shared,4,6,2,-47.44441674,n4|m6|r2|i-47.44,1,0,0.0,2.96727716,,,1.0,1.0,0.0,0,1,context_shared_decoder,local_only
ctx_1162,multi_context_shared,5,6,2,-49.07583349,n5|m6|r2|i-49.08,1,1,0.0,0.0,,,1.0,1.0,0.0,0,1,context_shared_decoder,shared_exact
ctx_1163,multi_context_shared,4,6,2,-47.15402097,n4|m6|r2|i-47.15,1,0,0.0,2.92682927,,,1.0,1.0,0.0,0,1,context_shared_decoder,local_only
ctx_1164,multi_context_shared,6,8,2,-73.66645597,n6|m8|r2|i-73.67,1,0,0.0,3.47814687,,,1.0,1.0,0.0,0,1,context_shared_decoder,local_only
ctx_1165,multi_context_shared,4,6,2,-49.69752138,n4|m6|r2|i-49.70,1,1,0.0,0.0,,,1.0,1.0,0.0,0,1,context_shared_decoder,shared_exact
ctx_1166,multi_context_shared,4,4,2,-21.33207164,n4|m4|r2|i-21.33,1,0,0.0,1.96190127,,,1.0,1.0,0.0,0,1,context_shared_decoder,local_only
ctx_1167,multi_context_shared,4,8,2,-74.01122702,n4|m8|r2|i-74.01,1,0,0.0,3.65788807,,,1.0,1.0,0.0,0,1,context_shared_decoder,local_only
ctx_1168,multi_context_shared,5,8,2,-76.62396644,n5|m8|r2|i-76.62,1,1,0.0,0.0,,,1.0,1.0,0.0,0,1,context_shared_decoder,shared_exact
ctx_1169,multi_context_shared,5,8,2,-74.78293644,n5|m8|r2|i-74.78,1,0,0.0,2.25788379,,,1.0,1.0,0.0,0,1,context_shared_decoder,local_only
ctx_1170,multi_context_shared,6,6,2,-47.79181797,n6|m6|r2|i-47.79,1,0,0.0,2.334655,,,1.0,1.0,0.0,0,1,context_shared_decoder,local_only
ctx_1171,multi_context_shared,4,4,2,-21.99623109,n4|m4|r2|i-22.00,1,0,0.0,1.35132785,,,1.0,1.0,0.0,0,1,context_shared_decoder,local_only
ctx_1172,multi_context_shared,5,4,2,-22.30801061,n5|m4|r2|i-22.31,1,0,0.0,1.16078329,,,1.0,1.0,0.0,0,1,context_shared_decoder,local_only
ctx_1173,multi_context_shared,6,4,2,-21.96806049,n6|m4|r2|i-21.97,1,1,0.0,0.0,,,1.0,1.0,0.0,0,1,context_shared_decoder,shared_exact
ctx_1174,multi_context_shared,4,8,2,-74.80726857,n4|m8|r2|i-74.81,1,0,0.0,1.82377549,,,1.0,1.0,0.0,0,1,context_shared_decoder,local_only
ctx_1175,multi_context_shared,5,8,2,-75.34978992,n5|m8|r2|i-75.35,1,1,0.0,0.0,,,1.0,1.0,0.0,0,1,context_shared_decoder,shared_exact
ctx_1176,multi_context_shared,6,8,2,-73.79253781,n6|m8|r2|i-73.79,1,0,0.0,3.26404402,,,1.0,1.0,0.0,0,1,context_shared_decoder,local_only
ctx_1177,multi_context_shared,5,6,5,-6.78111886,n5|m6|r5|i-6.78,0,0,0.0,2.28129437,,,1.0,1.0,0.0,1,1,context_shared_decoder,mixed
ctx_1178,multi_context_shared,6,6,2,-47.71982871,n6|m6|r2|i-47.72,1,0,0.0,2.81801534,,,1.0,1.0,0.0,0,1,context_shared_decoder,local_only
ctx_1179,multi_context_shared,6,8,2,-74.08738837,n6|m8|r2|i-74.09,1,0,0.0,3.00035365,,,1.0,1.0,0.0,0,1,context_shared_decoder,local_only
ctx_1180,multi_context_shared,6,6,2,-47.87743177,n6|m6|r2|i-47.88,1,1,0.0,0.0,,,1.0,1.0,0.0,0,1,context_shared_decoder,shared_exact
ctx_1181,multi_context_shared,6,4,2,-22.81073868,n6|m4|r2|i-22.81,1,1,0.0,0.0,,,1.0,1.0,0.0,0,1,context_shared_decoder,local_only
ctx_1182,multi_context_shared,5,6,2,-47.1504141,n5|m6|r2|i-47.15,1,0,0.0,2.79758061,,,1.0,1.0,0.0,0,1,context_shared_decoder,local_only
ctx_1183,multi_context_shared,4,8,2,-76.09512273,n4|m8|r2|i-76.10,1,1,0.0,0.0,,,1.0,1.0,0.0,0,1,context_shared_decoder,shared_exact
ctx_1184,multi_context_shared,4,4,2,-21.62960613,n4|m4|r2|i-21.63,1,1,0.0,0.0,,,1.0,1.0,0.0,0,1,context_shared_decoder,shared_exact
ctx_1185,multi_context_shared,6,6,2,-46.58921372,n6|m6|r2|i-46.59,1,0,0.0,3.50074192,,,1.0,1.0,0.0,0,1,context_shared_decoder,local_only
ctx_1186,multi_context_shared,4,4,2,-22.0252188,n4|m4|r2|i-22.03,1,1,0.0,0.0,,,1.0,1.0,0.0,0,1,context_shared_decoder,local_only
ctx_1187,multi_context_shared,4,8,2,-79.33771457,n4|m8|r2|i-79.34,1,0,0.0,0.96679568,,,1.0,1.0,0.0,0,1,context_shared_decoder,local_only
ctx_1188,multi_context_shared,6,8,2,-74.88936593,n6|m8|r2|i-74.89,1,1,0.0,0.0,,,1.0,1.0,0.0,0,1,context_shared_decoder,shared_exact
ctx_1189,multi_context_shared,4,4,2,-21.49113647,n4|m4|r2|i-21.49,1,1,0.0,0.0,,,1.0,1.0,0.0,0,1,context_shared_decoder,shared_exact
ctx_1190,multi_context_shared,5,4,4,6.23832684,n5|m4|r4|i6.24,0,0,0.0,3.87973778,,,0.3869282,0.62203553,1.41421356,0,1,context_shared_decoder,mixed
ctx_1191,multi_context_shared,4,8,2,-73.99798179,n4|m8|r2|i-74.00,1,0,0.0,2.97580626,,,1.0,1.0,0.0,0,1,context_shared_decoder,local_only
