anomaly_id,type,family,n,contexts,descriptor_signature,local_exact,global_exact,fragility_metric,trigger,notes
p_ctx_flip_700,context_drift_flip,multi_context_shared,6,3,n6|m6|r2|i-48.60,0,0,0.41151305,eps=0.09911,global verdict changed under context drift
p_ctx_flip_701,context_drift_flip,multi_context_shared,4,3,n4|m6|r2|i-50.02,0,0,0.03889756,eps=0.01709,global verdict changed under context drift
p_ctx_702,local_exact_global_fail,multi_context_shared,4,2,n4|m4|r2|i-21.28,1,0,2.05250236,shared_decoder_constraint,each context individually exact but no shared decoder
p_ctx_703,local_exact_global_fail,multi_context_shared,4,2,n4|m4|r2|i-21.27,1,0,2.05798302,shared_decoder_constraint,each context individually exact but no shared decoder
p_ctx_704,local_exact_global_fail,multi_context_shared,5,3,n5|m6|r2|i-47.35,1,0,2.99379608,shared_decoder_constraint,each context individually exact but no shared decoder
p_ctx_flip_706,context_drift_flip,multi_context_shared,5,3,n5|m6|r2|i-48.63,0,0,0.14752101,eps=0.03726,global verdict changed under context drift
p_ctx_707,local_exact_global_fail,multi_context_shared,6,2,n6|m4|r2|i-20.27,1,0,1.86195384,shared_decoder_constraint,each context individually exact but no shared decoder
p_ctx_flip_708,context_drift_flip,multi_context_shared,6,2,n6|m4|r2|i-21.54,0,0,0.1661444,eps=0.04375,global verdict changed under context drift
p_ctx_709,local_exact_global_fail,multi_context_shared,6,3,n6|m6|r2|i-46.29,1,0,3.70249514,shared_decoder_constraint,each context individually exact but no shared decoder
p_ctx_flip_710,context_drift_flip,multi_context_shared,5,2,n5|m4|r2|i-24.30,0,0,0.59291643,eps=0.09229,global verdict changed under context drift
p_ctx_711,local_exact_global_fail,multi_context_shared,6,3,n6|m6|r2|i-46.85,1,0,3.33151291,shared_decoder_constraint,each context individually exact but no shared decoder
p_ctx_712,local_exact_global_fail,multi_context_shared,5,3,n5|m6|r2|i-52.17,1,0,0.70710678,shared_decoder_constraint,each context individually exact but no shared decoder
p_ctx_flip_713,context_drift_flip,multi_context_shared,5,3,n5|m6|r2|i-48.48,0,0,0.17144221,eps=0.07650,global verdict changed under context drift
p_ctx_flip_714,context_drift_flip,multi_context_shared,4,3,n4|m6|r2|i-49.60,0,0,0.11742488,eps=0.07195,global verdict changed under context drift
p_ctx_flip_715,context_drift_flip,multi_context_shared,6,3,n6|m6|r2|i-48.76,0,0,0.06204611,eps=0.00917,global verdict changed under context drift
p_ctx_flip_716,context_drift_flip,multi_context_shared,4,3,n4|m6|r2|i-48.23,0,0,0.36335251,eps=0.07666,global verdict changed under context drift
p_ctx_flip_717,context_drift_flip,multi_context_shared,6,2,n6|m4|r2|i-21.91,0,0,0.04016226,eps=0.02061,global verdict changed under context drift
p_ctx_flip_718,context_drift_flip,multi_context_shared,4,4,n4|m8|r2|i-75.90,0,0,0.24015307,eps=0.09046,global verdict changed under context drift
p_ctx_flip_719,context_drift_flip,multi_context_shared,5,2,n5|m4|r2|i-21.46,0,0,0.24902022,eps=0.04749,global verdict changed under context drift
p_ctx_flip_721,context_drift_flip,multi_context_shared,5,2,n5|m4|r2|i-21.74,0,0,0.13413254,eps=0.04275,global verdict changed under context drift
p_ctx_flip_722,context_drift_flip,multi_context_shared,5,4,n5|m8|r2|i-75.98,0,0,0.43085279,eps=0.07201,global verdict changed under context drift
p_ctx_723,local_exact_global_fail,multi_context_shared,6,2,n6|m4|r2|i-18.93,1,0,3.67385066,shared_decoder_constraint,each context individually exact but no shared decoder
p_ctx_724,local_exact_global_fail,multi_context_shared,6,4,n6|m8|r2|i-75.15,1,0,2.32115383,shared_decoder_constraint,each context individually exact but no shared decoder
p_ctx_725,local_exact_global_fail,multi_context_shared,4,2,n4|m4|r2|i-22.26,1,0,1.57697245,shared_decoder_constraint,each context individually exact but no shared decoder
p_ctx_flip_727,context_drift_flip,multi_context_shared,4,4,n4|m8|r2|i-74.80,0,0,0.21463469,eps=0.08867,global verdict changed under context drift
p_ctx_728,local_exact_global_fail,multi_context_shared,6,2,n6|m4|r2|i-19.44,1,0,2.83601742,shared_decoder_constraint,each context individually exact but no shared decoder
p_ctx_730,local_exact_global_fail,multi_context_shared,6,3,n6|m6|r2|i-46.30,1,0,3.01485359,shared_decoder_constraint,each context individually exact but no shared decoder
p_ctx_731,local_exact_global_fail,multi_context_shared,4,2,n4|m4|r2|i-21.48,1,0,1.64316767,shared_decoder_constraint,each context individually exact but no shared decoder
p_ctx_flip_732,context_drift_flip,multi_context_shared,6,2,n6|m4|r2|i-22.03,0,0,0.30927687,eps=0.05978,global verdict changed under context drift
p_ctx_733,local_exact_global_fail,multi_context_shared,5,3,n5|m6|r2|i-46.53,1,0,2.79386805,shared_decoder_constraint,each context individually exact but no shared decoder
p_ctx_flip_735,context_drift_flip,multi_context_shared,4,3,n4|m6|r2|i-49.28,0,0,0.0413908,eps=0.02084,global verdict changed under context drift
p_ctx_739,local_exact_global_fail,multi_context_shared,6,3,n6|m6|r2|i-47.33,1,0,2.58549486,shared_decoder_constraint,each context individually exact but no shared decoder
p_ctx_flip_740,context_drift_flip,multi_context_shared,6,3,n6|m6|r2|i-48.70,0,0,0.24588265,eps=0.08982,global verdict changed under context drift
p_ctx_flip_741,context_drift_flip,multi_context_shared,4,3,n4|m6|r2|i-48.52,0,0,0.11938197,eps=0.02758,global verdict changed under context drift
p_ctx_742,local_exact_global_fail,multi_context_shared,4,4,n4|m8|r2|i-73.78,1,0,2.76875513,shared_decoder_constraint,each context individually exact but no shared decoder
p_ctx_flip_744,context_drift_flip,multi_context_shared,4,3,n4|m6|r2|i-49.70,0,0,0.09310866,eps=0.02177,global verdict changed under context drift
p_ctx_flip_746,context_drift_flip,multi_context_shared,5,3,n5|m6|r2|i-47.93,0,0,0.36278129,eps=0.09633,global verdict changed under context drift
p_ctx_747,local_exact_global_fail,multi_context_shared,5,3,n5|m6|r2|i-47.89,1,0,2.21155609,shared_decoder_constraint,each context individually exact but no shared decoder
p_ctx_flip_748,context_drift_flip,multi_context_shared,5,3,n5|m6|r2|i-49.30,0,0,0.18495924,eps=0.05362,global verdict changed under context drift
p_ctx_flip_749,context_drift_flip,multi_context_shared,5,2,n5|m4|r2|i-21.74,0,0,0.04840705,eps=0.02359,global verdict changed under context drift
p_ctx_flip_750,context_drift_flip,multi_context_shared,6,3,n6|m6|r2|i-47.83,0,0,0.02414615,eps=0.00458,global verdict changed under context drift
p_ctx_flip_752,context_drift_flip,multi_context_shared,5,4,n5|m8|r2|i-77.72,0,0,0.45574573,eps=0.09164,global verdict changed under context drift
p_ctx_flip_753,context_drift_flip,multi_context_shared,5,2,n5|m4|r2|i-22.39,0,0,0.18892694,eps=0.05742,global verdict changed under context drift
p_ctx_flip_754,context_drift_flip,multi_context_shared,6,2,n6|m4|r2|i-21.77,0,0,0.03316157,eps=0.00665,global verdict changed under context drift
p_ctx_flip_755,context_drift_flip,multi_context_shared,5,3,n5|m6|r2|i-48.43,0,0,0.08753654,eps=0.02475,global verdict changed under context drift
p_ctx_756,local_exact_global_fail,multi_context_shared,5,4,n5|m8|r2|i-73.26,1,0,3.9158685,shared_decoder_constraint,each context individually exact but no shared decoder
p_ctx_flip_757,context_drift_flip,multi_context_shared,4,4,n4|m8|r2|i-75.74,0,0,0.29341386,eps=0.04936,global verdict changed under context drift
p_ctx_758,local_exact_global_fail,multi_context_shared,5,2,n5|m4|r2|i-20.19,1,0,2.56377358,shared_decoder_constraint,each context individually exact but no shared decoder
p_ctx_759,local_exact_global_fail,multi_context_shared,5,3,n5|m6|r2|i-47.51,1,0,2.6147415,shared_decoder_constraint,each context individually exact but no shared decoder
p_ctx_760,local_exact_global_fail,multi_context_shared,4,4,n4|m8|r2|i-76.00,1,0,1.96883982,shared_decoder_constraint,each context individually exact but no shared decoder
p_ctx_flip_761,context_drift_flip,multi_context_shared,5,2,n5|m4|r2|i-21.33,0,0,0.22215889,eps=0.07310,global verdict changed under context drift
p_ctx_flip_762,context_drift_flip,multi_context_shared,4,3,n4|m6|r2|i-47.75,0,0,0.03288282,eps=0.00913,global verdict changed under context drift
p_ctx_763,local_exact_global_fail,multi_context_shared,6,2,n6|m4|r2|i-19.95,1,0,3.08131555,shared_decoder_constraint,each context individually exact but no shared decoder
p_ctx_764,local_exact_global_fail,multi_context_shared,6,4,n6|m8|r2|i-73.48,1,0,2.8787571,shared_decoder_constraint,each context individually exact but no shared decoder
p_ctx_765,local_exact_global_fail,multi_context_shared,5,3,n5|m6|r2|i-47.11,1,0,3.14658061,shared_decoder_constraint,each context individually exact but no shared decoder
p_ctx_flip_766,context_drift_flip,multi_context_shared,5,4,n5|m8|r2|i-75.14,0,0,0.02814467,eps=0.00429,global verdict changed under context drift
p_ctx_flip_767,context_drift_flip,multi_context_shared,4,3,n4|m6|r2|i-50.87,0,0,0.17969253,eps=0.05768,global verdict changed under context drift
p_ctx_768,local_exact_global_fail,multi_context_shared,6,4,n6|m8|r2|i-73.09,1,0,4.05945586,shared_decoder_constraint,each context individually exact but no shared decoder
p_ctx_769,local_exact_global_fail,multi_context_shared,6,2,n6|m4|r2|i-20.45,1,0,2.51473805,shared_decoder_constraint,each context individually exact but no shared decoder
p_ctx_770,local_exact_global_fail,multi_context_shared,4,4,n4|m8|r2|i-75.75,1,0,2.30583726,shared_decoder_constraint,each context individually exact but no shared decoder
p_ctx_flip_771,context_drift_flip,multi_context_shared,6,2,n6|m4|r2|i-21.54,0,0,0.31607681,eps=0.06675,global verdict changed under context drift
p_ctx_flip_772,context_drift_flip,multi_context_shared,6,3,n6|m6|r2|i-49.13,0,0,0.02187448,eps=0.00437,global verdict changed under context drift
p_ctx_773,local_exact_global_fail,multi_context_shared,6,2,n6|m4|r2|i-20.00,1,0,2.52501849,shared_decoder_constraint,each context individually exact but no shared decoder
p_ctx_flip_774,context_drift_flip,multi_context_shared,6,2,n6|m4|r2|i-21.78,0,0,0.1179153,eps=0.03183,global verdict changed under context drift
