formation_case_id,mechanism,n,k_contexts,pre_local_exact,pre_shared_exact,post_local_exact,post_shared_exact,pre_context_gap,post_context_gap,pre_alignment,post_alignment,pre_dls,post_dls,structure_created_flag,recoverability_change_shared,recoverability_change_local,pre_shared_aug_threshold,post_shared_aug_threshold,threshold_flip_flag,notes
fsec_346,intervention_generated_structure,4,2,0,0,1,1,0,0,1.0,1.0,0.0,0.0,0,1,1,1,0,1,EXPLORATION/NON-PROMOTED
fsec_347,feedback_induced_structure,6,2,0,0,0,0,0,0,0.0927815767,0.1302485,0.0,0.0,1,0,0,,,0,EXPLORATION/NON-PROMOTED
fsec_348,local_to_global_organization,5,2,1,0,0,0,1,0,1.0,1.0,0.0,0.0,0,0,-1,1,2,1,EXPLORATION/NON-PROMOTED
fsec_349,optimization_induced_structure,4,2,0,0,0,0,0,0,1.0,0.8328165362,0.0,0.0,0,0,0,2,2,0,EXPLORATION/NON-PROMOTED
fsec_350,constraint_generation,7,2,0,0,1,1,0,0,0.4082921355,1.0,0.0,0.0,1,1,1,,0,1,EXPLORATION/NON-PROMOTED
fsec_351,symmetry_breaking,6,2,0,0,1,0,0,1,0.1583745885,1.0,0.8289473684,0.0,1,0,1,,1,1,EXPLORATION/NON-PROMOTED
fsec_352,context_conditioned_differentiation,5,2,1,0,1,0,1,1,1.0,1.0,0.0,0.0,0,0,0,1,1,0,EXPLORATION/NON-PROMOTED
fsec_353,intervention_generated_structure,5,2,0,0,1,1,0,0,1.0,1.0,0.0,0.0,0,1,1,1,0,1,EXPLORATION/NON-PROMOTED
fsec_354,feedback_induced_structure,7,2,0,0,0,0,0,0,0.1013283686,0.2057977252,0.0,0.0,1,0,0,,,0,EXPLORATION/NON-PROMOTED
fsec_355,local_to_global_organization,5,2,1,0,0,0,1,0,1.0,1.0,0.0,0.0,0,0,-1,1,2,1,EXPLORATION/NON-PROMOTED
fsec_356,optimization_induced_structure,7,2,0,0,0,0,0,0,0.3066642203,0.2212940358,0.0,1.0,0,0,0,,,0,EXPLORATION/NON-PROMOTED
fsec_357,constraint_generation,4,2,0,0,1,1,0,0,0.929387327,1.0,0.0,0.0,1,1,1,2,0,1,EXPLORATION/NON-PROMOTED
fsec_358,symmetry_breaking,5,2,0,0,1,0,0,1,0.0911067409,1.0,0.9166666667,0.0,1,0,1,4,1,1,EXPLORATION/NON-PROMOTED
fsec_359,context_conditioned_differentiation,5,2,1,0,1,0,1,1,1.0,1.0,0.0,0.0,0,0,0,1,1,0,EXPLORATION/NON-PROMOTED
fsec_360,intervention_generated_structure,4,2,0,0,1,1,0,0,1.0,1.0,0.0,0.0,0,1,1,1,0,1,EXPLORATION/NON-PROMOTED
fsec_361,feedback_induced_structure,4,2,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0,0,0,3,3,0,EXPLORATION/NON-PROMOTED
fsec_362,local_to_global_organization,6,2,1,0,0,0,1,0,1.0,1.0,0.0,0.0,0,0,-1,1,2,1,EXPLORATION/NON-PROMOTED
fsec_363,optimization_induced_structure,7,2,0,0,0,0,0,0,0.3847677919,0.4921413266,0.0,1.0,1,0,0,,4,1,EXPLORATION/NON-PROMOTED
fsec_364,constraint_generation,5,2,0,0,1,1,0,0,0.8916939278,1.0,0.0,0.0,1,1,1,3,0,1,EXPLORATION/NON-PROMOTED
fsec_365,symmetry_breaking,5,2,0,0,1,0,0,1,0.3299406057,1.0,0.8333333333,0.0,1,0,1,4,1,1,EXPLORATION/NON-PROMOTED
fsec_366,context_conditioned_differentiation,6,2,1,0,1,0,1,1,1.0,1.0,0.0,0.0,0,0,0,1,1,0,EXPLORATION/NON-PROMOTED
fsec_367,intervention_generated_structure,4,2,0,0,1,1,0,0,1.0,1.0,0.0,0.0,0,1,1,1,0,1,EXPLORATION/NON-PROMOTED
fsec_368,feedback_induced_structure,5,2,0,0,0,0,0,0,0.7534409464,0.7889164651,0.0,0.0,1,0,0,2,2,0,EXPLORATION/NON-PROMOTED
fsec_369,local_to_global_organization,4,2,1,0,0,0,1,0,1.0,1.0,0.0,0.0,0,0,-1,1,2,1,EXPLORATION/NON-PROMOTED
fsec_370,optimization_induced_structure,6,2,0,0,0,0,0,0,0.0697057223,0.4635604604,0.0,1.0,1,0,0,,,0,EXPLORATION/NON-PROMOTED
fsec_371,constraint_generation,5,2,0,0,1,1,0,0,0.3238765962,1.0,0.0,0.0,1,1,1,3,0,1,EXPLORATION/NON-PROMOTED
fsec_372,symmetry_breaking,7,2,0,0,1,0,0,1,0.0685242575,1.0,0.8531073446,0.0,1,0,1,,1,1,EXPLORATION/NON-PROMOTED
fsec_373,context_conditioned_differentiation,6,2,1,0,1,0,1,1,1.0,1.0,0.0,0.0,0,0,0,1,1,0,EXPLORATION/NON-PROMOTED
fsec_374,intervention_generated_structure,5,2,0,0,1,1,0,0,1.0,1.0,0.0,0.0,0,1,1,1,0,1,EXPLORATION/NON-PROMOTED
fsec_375,feedback_induced_structure,7,2,0,0,0,0,0,0,0.0150742158,0.0195641101,0.0,0.0,1,0,0,,,0,EXPLORATION/NON-PROMOTED
fsec_376,local_to_global_organization,5,2,1,0,0,0,1,0,1.0,1.0,0.0,0.0,0,0,-1,1,2,1,EXPLORATION/NON-PROMOTED
fsec_377,optimization_induced_structure,4,2,0,0,0,0,0,0,1.0,0.9449518117,0.0,0.0,0,0,0,3,3,0,EXPLORATION/NON-PROMOTED
fsec_378,constraint_generation,4,2,0,0,1,1,0,0,1.0,1.0,0.0,0.0,0,1,1,3,0,1,EXPLORATION/NON-PROMOTED
fsec_379,symmetry_breaking,6,2,0,0,1,0,0,1,0.1769973674,1.0,0.9270833333,0.0,1,0,1,,1,1,EXPLORATION/NON-PROMOTED
fsec_380,context_conditioned_differentiation,6,2,1,0,1,0,1,1,1.0,1.0,0.0,0.0,0,0,0,1,1,0,EXPLORATION/NON-PROMOTED
fsec_381,intervention_generated_structure,7,2,0,0,1,1,0,0,1.0,1.0,0.0,0.0,0,1,1,1,0,1,EXPLORATION/NON-PROMOTED
fsec_382,feedback_induced_structure,4,2,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0,0,0,2,2,0,EXPLORATION/NON-PROMOTED
fsec_383,local_to_global_organization,4,2,1,0,0,0,1,0,1.0,1.0,0.0,0.0,0,0,-1,1,2,1,EXPLORATION/NON-PROMOTED
fsec_384,optimization_induced_structure,5,2,0,0,0,0,0,0,0.4705289288,0.6416085318,0.0,0.0,1,0,0,4,3,1,EXPLORATION/NON-PROMOTED
fsec_385,constraint_generation,4,2,0,0,1,1,0,0,1.0,1.0,0.0,0.0,0,1,1,3,0,1,EXPLORATION/NON-PROMOTED
fsec_386,symmetry_breaking,6,2,0,0,1,0,0,1,0.0229915791,1.0,0.8679245283,0.0,1,0,1,,1,1,EXPLORATION/NON-PROMOTED
fsec_387,context_conditioned_differentiation,4,2,1,0,1,0,1,1,1.0,1.0,0.0,0.0,0,0,0,1,1,0,EXPLORATION/NON-PROMOTED
fsec_388,intervention_generated_structure,5,2,0,0,1,1,0,0,1.0,1.0,0.0,0.0,0,1,1,1,0,1,EXPLORATION/NON-PROMOTED
fsec_389,feedback_induced_structure,7,2,0,0,0,0,0,0,0.5608421731,0.5153005098,0.0,0.0,0,0,0,,,0,EXPLORATION/NON-PROMOTED
fsec_390,local_to_global_organization,4,2,1,0,0,0,1,0,1.0,1.0,0.0,0.0,0,0,-1,1,2,1,EXPLORATION/NON-PROMOTED
fsec_391,optimization_induced_structure,6,2,0,0,0,0,0,0,0.3406830204,0.3923133492,0.0,0.0,1,0,0,,3,1,EXPLORATION/NON-PROMOTED
fsec_392,constraint_generation,7,2,0,0,1,1,0,0,0.4495548603,1.0,0.0,0.0,1,1,1,,0,1,EXPLORATION/NON-PROMOTED
fsec_393,symmetry_breaking,6,2,0,0,1,0,0,1,0.2963885777,1.0,0.8611111111,0.0,1,0,1,,1,1,EXPLORATION/NON-PROMOTED
fsec_394,context_conditioned_differentiation,4,2,1,0,1,0,1,1,1.0,1.0,0.0,0.0,0,0,0,1,1,0,EXPLORATION/NON-PROMOTED
fsec_395,intervention_generated_structure,5,2,0,0,1,1,0,0,1.0,1.0,0.0,0.0,0,1,1,1,0,1,EXPLORATION/NON-PROMOTED
fsec_396,feedback_induced_structure,7,2,0,0,0,0,0,0,0.3711472481,0.4747950708,1.0,0.0,1,0,0,,,0,EXPLORATION/NON-PROMOTED
fsec_397,local_to_global_organization,5,2,1,0,0,0,1,0,1.0,1.0,0.0,0.0,0,0,-1,1,2,1,EXPLORATION/NON-PROMOTED
fsec_398,optimization_induced_structure,5,2,0,0,0,0,0,0,0.9425040425,0.7867992836,0.0,0.0,0,0,0,3,3,0,EXPLORATION/NON-PROMOTED
fsec_399,constraint_generation,6,2,0,0,1,1,0,0,0.4538950024,1.0,1.0,0.0,1,1,1,,0,1,EXPLORATION/NON-PROMOTED
fsec_400,symmetry_breaking,7,2,0,0,1,0,0,1,0.036593288,1.0,0.9320175439,0.0,1,0,1,,1,1,EXPLORATION/NON-PROMOTED
fsec_401,context_conditioned_differentiation,5,2,1,0,1,0,1,1,1.0,1.0,0.0,0.0,0,0,0,1,1,0,EXPLORATION/NON-PROMOTED
fsec_402,intervention_generated_structure,7,2,0,0,1,1,0,0,1.0,1.0,0.0,0.0,0,1,1,1,0,1,EXPLORATION/NON-PROMOTED
fsec_403,feedback_induced_structure,4,2,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0,0,0,3,3,0,EXPLORATION/NON-PROMOTED
fsec_404,local_to_global_organization,5,2,1,0,0,0,1,0,1.0,1.0,0.0,0.0,0,0,-1,1,2,1,EXPLORATION/NON-PROMOTED
fsec_405,optimization_induced_structure,5,2,0,0,0,0,0,0,0.2460542847,0.9247822586,0.0,0.0,1,0,0,4,2,1,EXPLORATION/NON-PROMOTED
fsec_406,constraint_generation,4,2,0,0,1,1,0,0,1.0,1.0,0.0,0.0,0,1,1,3,0,1,EXPLORATION/NON-PROMOTED
fsec_407,symmetry_breaking,6,2,0,0,1,0,0,1,0.0658524854,1.0,0.8651685393,0.0,1,0,1,,1,1,EXPLORATION/NON-PROMOTED
fsec_408,context_conditioned_differentiation,7,2,1,0,1,0,1,1,1.0,1.0,0.0,0.0,0,0,0,1,1,0,EXPLORATION/NON-PROMOTED
fsec_409,intervention_generated_structure,5,2,0,0,1,1,0,0,1.0,1.0,0.0,0.0,0,1,1,1,0,1,EXPLORATION/NON-PROMOTED
fsec_410,feedback_induced_structure,6,2,0,0,0,0,0,0,0.4380936624,0.4676875247,1.0,0.0,1,0,0,,4,1,EXPLORATION/NON-PROMOTED
fsec_411,local_to_global_organization,6,2,1,0,0,0,1,0,1.0,1.0,0.0,0.0,0,0,-1,1,2,1,EXPLORATION/NON-PROMOTED
fsec_412,optimization_induced_structure,4,2,0,0,0,0,0,0,1.0,0.9337733821,0.0,0.0,0,0,0,2,3,1,EXPLORATION/NON-PROMOTED
fsec_413,constraint_generation,5,2,0,0,1,1,0,0,0.9557192557,1.0,0.0,0.0,1,1,1,4,0,1,EXPLORATION/NON-PROMOTED
fsec_414,symmetry_breaking,5,2,0,0,1,0,0,1,0.0018331821,1.0,0.875,0.0,1,0,1,4,1,1,EXPLORATION/NON-PROMOTED
fsec_415,context_conditioned_differentiation,6,2,1,0,1,0,1,1,1.0,1.0,0.0,0.0,0,0,0,1,1,0,EXPLORATION/NON-PROMOTED
fsec_416,intervention_generated_structure,5,2,0,0,1,1,0,0,1.0,1.0,0.0,0.0,0,1,1,1,0,1,EXPLORATION/NON-PROMOTED
fsec_417,feedback_induced_structure,5,2,0,0,0,0,0,0,0.4175115879,0.4880113283,0.0,0.0,1,0,0,3,3,0,EXPLORATION/NON-PROMOTED
fsec_418,local_to_global_organization,6,2,1,0,0,0,1,0,1.0,1.0,0.0,0.0,0,0,-1,1,2,1,EXPLORATION/NON-PROMOTED
fsec_419,optimization_induced_structure,5,2,0,0,0,0,0,0,0.7817821098,0.7929803322,1.0,0.0,1,0,0,2,3,1,EXPLORATION/NON-PROMOTED
fsec_420,constraint_generation,7,2,0,0,1,1,0,0,0.0955413019,1.0,1.0,0.0,1,1,1,,0,1,EXPLORATION/NON-PROMOTED
fsec_421,symmetry_breaking,5,2,0,0,1,0,0,1,0.0180194939,1.0,0.75,0.0,1,0,1,3,1,1,EXPLORATION/NON-PROMOTED
fsec_422,context_conditioned_differentiation,5,2,1,0,1,0,1,1,1.0,1.0,0.0,0.0,0,0,0,1,1,0,EXPLORATION/NON-PROMOTED
fsec_423,intervention_generated_structure,7,2,0,0,1,1,0,0,1.0,1.0,0.0,0.0,0,1,1,1,0,1,EXPLORATION/NON-PROMOTED
fsec_424,feedback_induced_structure,6,2,0,0,0,0,0,0,0.6142558383,0.6422502988,0.0,0.0,1,0,0,,,0,EXPLORATION/NON-PROMOTED
fsec_425,local_to_global_organization,7,2,1,0,0,0,1,0,1.0,1.0,0.0,0.0,0,0,-1,1,2,1,EXPLORATION/NON-PROMOTED
fsec_426,optimization_induced_structure,7,2,0,0,0,0,0,0,0.2854221191,0.2118649529,0.0,1.0,0,0,0,,,0,EXPLORATION/NON-PROMOTED
fsec_427,constraint_generation,5,2,0,0,1,1,0,0,0.5314340699,1.0,0.0,0.0,1,1,1,4,0,1,EXPLORATION/NON-PROMOTED
fsec_428,symmetry_breaking,5,2,0,0,1,0,0,1,0.1114766834,1.0,0.9166666667,0.0,1,0,1,4,1,1,EXPLORATION/NON-PROMOTED
fsec_429,context_conditioned_differentiation,5,2,1,0,1,0,1,1,1.0,1.0,0.0,0.0,0,0,0,1,1,0,EXPLORATION/NON-PROMOTED
fsec_430,intervention_generated_structure,5,2,0,0,1,1,0,0,1.0,1.0,0.0,0.0,0,1,1,1,0,1,EXPLORATION/NON-PROMOTED
fsec_431,feedback_induced_structure,4,2,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0,0,0,2,2,0,EXPLORATION/NON-PROMOTED
fsec_432,local_to_global_organization,5,2,1,0,0,0,1,0,1.0,1.0,0.0,0.0,0,0,-1,1,2,1,EXPLORATION/NON-PROMOTED
fsec_433,optimization_induced_structure,6,2,0,0,0,0,0,0,0.0943667001,0.4762232295,0.0,1.0,1,0,0,,3,1,EXPLORATION/NON-PROMOTED
fsec_434,constraint_generation,4,2,0,0,1,1,0,0,1.0,1.0,0.0,0.0,0,1,1,3,0,1,EXPLORATION/NON-PROMOTED
fsec_435,symmetry_breaking,7,2,0,0,1,0,0,1,0.0127664809,1.0,0.8011695906,0.0,1,0,1,,1,1,EXPLORATION/NON-PROMOTED
fsec_436,context_conditioned_differentiation,7,2,1,0,1,0,1,1,1.0,1.0,0.0,0.0,0,0,0,1,1,0,EXPLORATION/NON-PROMOTED
fsec_437,intervention_generated_structure,5,2,0,0,1,1,0,0,1.0,1.0,0.0,0.0,0,1,1,1,0,1,EXPLORATION/NON-PROMOTED
fsec_438,feedback_induced_structure,7,2,0,0,0,0,0,0,0.1711134293,0.242410446,0.0,0.0,1,0,0,,,0,EXPLORATION/NON-PROMOTED
fsec_439,local_to_global_organization,5,2,1,0,0,0,1,0,1.0,1.0,0.0,0.0,0,0,-1,1,2,1,EXPLORATION/NON-PROMOTED
fsec_440,optimization_induced_structure,4,2,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0,0,0,3,3,0,EXPLORATION/NON-PROMOTED
fsec_441,constraint_generation,5,2,0,0,1,1,0,0,0.949528411,1.0,0.0,0.0,1,1,1,3,0,1,EXPLORATION/NON-PROMOTED
fsec_442,symmetry_breaking,4,2,0,0,1,0,0,1,0.0,1.0,1.0,0.0,1,0,1,3,1,1,EXPLORATION/NON-PROMOTED
fsec_443,context_conditioned_differentiation,4,2,1,0,1,0,1,1,1.0,1.0,0.0,0.0,0,0,0,1,1,0,EXPLORATION/NON-PROMOTED
fsec_444,intervention_generated_structure,4,2,0,0,1,1,0,0,1.0,1.0,0.0,0.0,0,1,1,1,0,1,EXPLORATION/NON-PROMOTED
fsec_445,feedback_induced_structure,5,2,0,0,0,0,0,0,0.0625899822,0.0552082536,0.0,0.0,0,0,0,4,3,1,EXPLORATION/NON-PROMOTED
fsec_446,local_to_global_organization,7,2,1,0,0,0,1,0,1.0,1.0,0.0,0.0,0,0,-1,1,2,1,EXPLORATION/NON-PROMOTED
fsec_447,optimization_induced_structure,6,2,0,0,0,0,0,0,0.7748528387,0.4535616707,0.0,1.0,0,0,0,3,4,1,EXPLORATION/NON-PROMOTED
fsec_448,constraint_generation,5,2,0,0,1,1,0,0,0.5389028091,1.0,0.0,0.0,1,1,1,3,0,1,EXPLORATION/NON-PROMOTED
fsec_449,symmetry_breaking,5,2,0,0,1,0,0,1,0.0552546059,1.0,1.0,0.0,1,0,1,3,1,1,EXPLORATION/NON-PROMOTED
fsec_450,context_conditioned_differentiation,4,2,1,0,1,0,1,1,1.0,1.0,0.0,0.0,0,0,0,1,1,0,EXPLORATION/NON-PROMOTED
fsec_451,intervention_generated_structure,7,2,0,0,1,1,0,0,1.0,1.0,0.0,0.0,0,1,1,1,0,1,EXPLORATION/NON-PROMOTED
fsec_452,feedback_induced_structure,4,2,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0,0,0,3,2,1,EXPLORATION/NON-PROMOTED
fsec_453,local_to_global_organization,4,2,1,0,0,0,1,0,1.0,1.0,0.0,0.0,0,0,-1,1,2,1,EXPLORATION/NON-PROMOTED
fsec_454,optimization_induced_structure,6,2,0,0,0,0,0,0,0.2291565618,0.7323816358,0.0,1.0,1,0,0,,,0,EXPLORATION/NON-PROMOTED
fsec_455,constraint_generation,6,2,0,0,1,1,0,0,0.8680589829,1.0,0.0,0.0,1,1,1,,0,1,EXPLORATION/NON-PROMOTED
fsec_456,symmetry_breaking,4,2,0,0,1,0,0,1,0.1893565166,1.0,0.7777777778,0.0,1,0,1,2,1,1,EXPLORATION/NON-PROMOTED
fsec_457,context_conditioned_differentiation,6,2,1,0,1,0,1,1,1.0,1.0,0.0,0.0,0,0,0,1,1,0,EXPLORATION/NON-PROMOTED
fsec_458,intervention_generated_structure,4,2,0,0,1,1,0,0,1.0,1.0,0.0,0.0,0,1,1,1,0,1,EXPLORATION/NON-PROMOTED
fsec_459,feedback_induced_structure,6,2,0,0,0,0,0,0,0.6147704794,0.5808085528,0.0,0.0,0,0,0,4,4,0,EXPLORATION/NON-PROMOTED
fsec_460,local_to_global_organization,6,2,1,0,0,0,1,0,1.0,1.0,0.0,0.0,0,0,-1,1,2,1,EXPLORATION/NON-PROMOTED
fsec_461,optimization_induced_structure,5,2,0,0,0,0,0,0,0.5709418348,0.6170062225,0.0,0.0,1,0,0,4,4,0,EXPLORATION/NON-PROMOTED
fsec_462,constraint_generation,7,2,0,0,1,1,0,0,0.3629511858,1.0,0.0,0.0,1,1,1,,0,1,EXPLORATION/NON-PROMOTED
fsec_463,symmetry_breaking,4,2,0,0,1,0,0,1,0.0014630586,1.0,1.0,0.0,1,0,1,3,1,1,EXPLORATION/NON-PROMOTED
fsec_464,context_conditioned_differentiation,4,2,1,0,1,0,1,1,1.0,1.0,0.0,0.0,0,0,0,1,1,0,EXPLORATION/NON-PROMOTED
fsec_465,intervention_generated_structure,4,2,0,0,1,1,0,0,1.0,1.0,0.0,0.0,0,1,1,1,0,1,EXPLORATION/NON-PROMOTED
fsec_466,feedback_induced_structure,7,2,0,0,0,0,0,0,0.1924780434,0.1777708084,0.0,0.0,0,0,0,,,0,EXPLORATION/NON-PROMOTED
fsec_467,local_to_global_organization,7,2,1,0,0,0,1,0,1.0,1.0,0.0,0.0,0,0,-1,1,2,1,EXPLORATION/NON-PROMOTED
fsec_468,optimization_induced_structure,5,2,0,0,0,0,0,0,0.5046909353,0.4829235502,0.0,0.0,0,0,0,3,3,0,EXPLORATION/NON-PROMOTED
fsec_469,constraint_generation,4,2,0,0,1,1,0,0,1.0,1.0,0.0,0.0,0,1,1,3,0,1,EXPLORATION/NON-PROMOTED
fsec_470,symmetry_breaking,6,2,0,0,1,0,0,1,0.0149262107,1.0,0.9609375,0.0,1,0,1,,1,1,EXPLORATION/NON-PROMOTED
fsec_471,context_conditioned_differentiation,4,2,1,0,1,0,1,1,1.0,1.0,0.0,0.0,0,0,0,1,1,0,EXPLORATION/NON-PROMOTED
fsec_472,intervention_generated_structure,7,2,0,0,1,1,0,0,1.0,1.0,0.0,0.0,0,1,1,1,0,1,EXPLORATION/NON-PROMOTED
fsec_473,feedback_induced_structure,7,2,0,0,0,0,0,0,0.3009949814,0.3671999269,0.0,0.0,1,0,0,,,0,EXPLORATION/NON-PROMOTED
fsec_474,local_to_global_organization,6,2,1,0,0,0,1,0,1.0,1.0,0.0,0.0,0,0,-1,1,2,1,EXPLORATION/NON-PROMOTED
fsec_475,optimization_induced_structure,4,2,0,0,0,0,0,0,1.0,0.8661301118,0.0,0.0,0,0,0,3,3,0,EXPLORATION/NON-PROMOTED
fsec_476,constraint_generation,5,2,0,0,1,1,0,0,0.4729537233,1.0,0.0,0.0,1,1,1,4,0,1,EXPLORATION/NON-PROMOTED
fsec_477,symmetry_breaking,7,2,0,0,1,0,0,1,0.2457019705,1.0,0.9168831169,0.0,1,0,1,,1,1,EXPLORATION/NON-PROMOTED
fsec_478,context_conditioned_differentiation,7,2,1,0,1,0,1,1,1.0,1.0,0.0,0.0,0,0,0,1,1,0,EXPLORATION/NON-PROMOTED
fsec_479,intervention_generated_structure,4,2,0,0,1,1,0,0,1.0,1.0,0.0,0.0,0,1,1,1,0,1,EXPLORATION/NON-PROMOTED
fsec_480,feedback_induced_structure,4,2,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0,0,0,3,3,0,EXPLORATION/NON-PROMOTED
fsec_481,local_to_global_organization,7,2,1,0,0,0,1,0,1.0,1.0,0.0,0.0,0,0,-1,1,2,1,EXPLORATION/NON-PROMOTED
fsec_482,optimization_induced_structure,5,2,0,0,0,0,0,0,0.3077106994,0.5710525411,0.0,0.0,1,0,0,3,4,1,EXPLORATION/NON-PROMOTED
fsec_483,constraint_generation,7,2,0,0,1,1,0,0,0.3417843035,1.0,1.0,0.0,1,1,1,,0,1,EXPLORATION/NON-PROMOTED
fsec_484,symmetry_breaking,6,2,0,0,1,0,0,1,0.0959147552,1.0,0.9166666667,0.0,1,0,1,,1,1,EXPLORATION/NON-PROMOTED
fsec_485,context_conditioned_differentiation,7,2,1,0,1,0,1,1,1.0,1.0,0.0,0.0,0,0,0,1,1,0,EXPLORATION/NON-PROMOTED
fsec_486,intervention_generated_structure,7,2,0,0,1,1,0,0,1.0,1.0,0.0,0.0,0,1,1,1,0,1,EXPLORATION/NON-PROMOTED
fsec_487,feedback_induced_structure,6,2,0,0,0,0,0,0,0.5897543937,0.607586645,0.0,0.0,1,0,0,4,4,0,EXPLORATION/NON-PROMOTED
fsec_488,local_to_global_organization,5,2,1,0,0,0,1,0,1.0,1.0,0.0,0.0,0,0,-1,1,2,1,EXPLORATION/NON-PROMOTED
fsec_489,optimization_induced_structure,6,2,0,0,0,0,0,0,0.4335578828,0.2814137849,0.0,0.0,0,0,0,4,4,0,EXPLORATION/NON-PROMOTED
fsec_490,constraint_generation,6,2,0,0,1,1,0,0,0.5018559007,1.0,0.0,0.0,1,1,1,,0,1,EXPLORATION/NON-PROMOTED
fsec_491,symmetry_breaking,4,2,0,0,1,0,0,1,0.0585311283,1.0,1.0,0.0,1,0,1,3,1,1,EXPLORATION/NON-PROMOTED
fsec_492,context_conditioned_differentiation,4,2,1,0,1,0,1,1,1.0,1.0,0.0,0.0,0,0,0,1,1,0,EXPLORATION/NON-PROMOTED
fsec_493,intervention_generated_structure,4,2,0,0,1,1,0,0,1.0,1.0,0.0,0.0,0,1,1,1,0,1,EXPLORATION/NON-PROMOTED
fsec_494,feedback_induced_structure,6,2,0,0,0,0,0,0,0.4349090948,0.3178471448,1.0,0.0,1,0,0,,4,1,EXPLORATION/NON-PROMOTED
fsec_495,local_to_global_organization,6,2,1,0,0,0,1,0,1.0,1.0,0.0,0.0,0,0,-1,1,2,1,EXPLORATION/NON-PROMOTED
fsec_496,optimization_induced_structure,6,2,0,0,0,0,0,0,0.529105618,0.7825951352,0.0,0.0,1,0,0,4,4,0,EXPLORATION/NON-PROMOTED
fsec_497,constraint_generation,5,2,0,0,1,1,0,0,0.3385621722,1.0,0.0,0.0,1,1,1,3,0,1,EXPLORATION/NON-PROMOTED
fsec_498,symmetry_breaking,6,2,0,0,1,0,0,1,0.0292290109,1.0,0.724137931,0.0,1,0,1,,1,1,EXPLORATION/NON-PROMOTED
fsec_499,context_conditioned_differentiation,6,2,1,0,1,0,1,1,1.0,1.0,0.0,0.0,0,0,0,1,1,0,EXPLORATION/NON-PROMOTED
fsec_500,intervention_generated_structure,6,2,0,0,1,1,0,0,1.0,1.0,0.0,0.0,0,1,1,1,0,1,EXPLORATION/NON-PROMOTED
fsec_501,feedback_induced_structure,6,2,0,0,0,0,0,0,0.7819340207,0.7821315437,0.0,0.0,1,0,0,4,4,0,EXPLORATION/NON-PROMOTED
fsec_502,local_to_global_organization,6,2,1,0,0,0,1,0,1.0,1.0,0.0,0.0,0,0,-1,1,2,1,EXPLORATION/NON-PROMOTED
fsec_503,optimization_induced_structure,6,2,0,0,0,0,0,0,0.0477785049,0.72051459,0.0,0.3333333333,1,0,0,4,4,0,EXPLORATION/NON-PROMOTED
fsec_504,constraint_generation,6,2,0,0,1,1,0,0,0.7782802691,1.0,0.0,0.0,1,1,1,4,0,1,EXPLORATION/NON-PROMOTED
fsec_505,symmetry_breaking,6,2,0,0,1,0,0,1,0.0803919246,1.0,0.9,0.0,1,0,1,,1,1,EXPLORATION/NON-PROMOTED
fsec_506,context_conditioned_differentiation,4,2,1,0,1,0,1,1,1.0,1.0,0.0,0.0,0,0,0,1,1,0,EXPLORATION/NON-PROMOTED
fsec_507,intervention_generated_structure,6,2,0,0,1,1,0,0,1.0,1.0,0.0,0.0,0,1,1,1,0,1,EXPLORATION/NON-PROMOTED
fsec_508,feedback_induced_structure,4,2,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0,0,0,3,3,0,EXPLORATION/NON-PROMOTED
fsec_509,local_to_global_organization,5,2,1,0,0,0,1,0,1.0,1.0,0.0,0.0,0,0,-1,1,2,1,EXPLORATION/NON-PROMOTED
fsec_510,optimization_induced_structure,5,2,0,0,0,0,0,0,0.5839748528,0.5913345975,0.0,0.0,1,0,0,3,3,0,EXPLORATION/NON-PROMOTED
fsec_511,constraint_generation,7,2,0,0,1,1,0,0,0.4579683934,1.0,1.0,0.0,1,1,1,,0,1,EXPLORATION/NON-PROMOTED
fsec_512,symmetry_breaking,4,2,0,0,1,0,0,1,0.0990201412,1.0,1.0,0.0,1,0,1,3,1,1,EXPLORATION/NON-PROMOTED
fsec_513,context_conditioned_differentiation,4,2,1,0,1,0,1,1,1.0,1.0,0.0,0.0,0,0,0,1,1,0,EXPLORATION/NON-PROMOTED
fsec_514,intervention_generated_structure,4,2,0,0,1,1,0,0,1.0,1.0,0.0,0.0,0,1,1,1,0,1,EXPLORATION/NON-PROMOTED
fsec_515,feedback_induced_structure,7,2,0,0,0,0,0,0,0.4176174959,0.429177665,0.0,0.0,1,0,0,,,0,EXPLORATION/NON-PROMOTED
fsec_516,local_to_global_organization,7,2,1,0,0,0,1,0,1.0,1.0,0.0,0.0,0,0,-1,1,2,1,EXPLORATION/NON-PROMOTED
fsec_517,optimization_induced_structure,6,2,0,0,0,0,0,0,0.4083300453,0.5897556338,0.0,1.0,1,0,0,4,4,0,EXPLORATION/NON-PROMOTED
fsec_518,constraint_generation,5,2,0,0,1,1,0,0,0.6071428571,1.0,0.0,0.0,1,1,1,3,0,1,EXPLORATION/NON-PROMOTED
