series_id,family,step,n,m_total,rank,exact,dls,alignment,flip_vs_prev,driver
single_thr_105,single_context,3,5,4,4,0,0.0,0.95720395,0,one_measurement_augmentation
single_thr_106,single_context,1,4,2,2,0,0.75,0.4452998,0,one_measurement_augmentation
single_thr_106,single_context,2,4,3,3,0,0.0,0.59639632,0,one_measurement_augmentation
single_thr_106,single_context,3,4,4,4,1,0.0,1.0,1,one_measurement_augmentation
single_thr_107,single_context,1,4,3,3,1,0.0,1.0,1,one_measurement_augmentation
single_thr_107,single_context,2,4,4,4,1,0.0,1.0,0,one_measurement_augmentation
single_thr_107,single_context,3,4,5,4,1,0.0,1.0,0,one_measurement_augmentation
single_thr_108,single_context,1,6,4,4,0,1.0,0.11237464,0,one_measurement_augmentation
single_thr_108,single_context,2,6,5,5,0,0.0,0.11246263,0,one_measurement_augmentation
single_thr_108,single_context,3,6,6,6,1,0.0,1.0,1,one_measurement_augmentation
single_thr_109,single_context,1,5,3,3,0,0.0,0.93789299,0,one_measurement_augmentation
single_thr_109,single_context,2,5,4,4,0,0.0,0.96997484,0,one_measurement_augmentation
single_thr_109,single_context,3,5,5,5,1,0.0,1.0,1,one_measurement_augmentation
single_thr_110,single_context,1,6,4,4,0,0.0,0.69573412,0,one_measurement_augmentation
single_thr_110,single_context,2,6,5,5,0,0.0,0.79961133,0,one_measurement_augmentation
single_thr_110,single_context,3,6,6,6,1,0.0,1.0,1,one_measurement_augmentation
single_thr_111,single_context,1,5,5,5,1,0.0,1.0,1,one_measurement_augmentation
single_thr_111,single_context,2,5,6,5,1,0.0,1.0,0,one_measurement_augmentation
single_thr_111,single_context,3,5,7,5,1,0.0,1.0,0,one_measurement_augmentation
single_thr_112,single_context,1,7,2,2,0,0.609375,0.21763109,0,one_measurement_augmentation
single_thr_112,single_context,2,7,3,3,0,0.32432432,0.25721865,0,one_measurement_augmentation
single_thr_112,single_context,3,7,4,4,0,0.0,0.29294232,0,one_measurement_augmentation
single_thr_113,single_context,1,6,3,3,0,1.0,0.13999122,0,one_measurement_augmentation
single_thr_113,single_context,2,6,4,4,0,0.0,0.14173961,0,one_measurement_augmentation
single_thr_113,single_context,3,6,5,5,0,0.0,0.85760352,0,one_measurement_augmentation
single_thr_114,single_context,1,4,3,3,1,0.0,1.0,1,one_measurement_augmentation
single_thr_114,single_context,2,4,4,4,1,0.0,1.0,0,one_measurement_augmentation
single_thr_114,single_context,3,4,5,4,1,0.0,1.0,0,one_measurement_augmentation
single_thr_115,single_context,1,5,3,3,0,1.0,0.47776703,0,one_measurement_augmentation
single_thr_115,single_context,2,5,4,4,0,0.0,0.95684681,0,one_measurement_augmentation
single_thr_115,single_context,3,5,5,5,1,0.0,1.0,1,one_measurement_augmentation
single_thr_116,single_context,1,7,2,2,0,0.64285714,0.05321787,0,one_measurement_augmentation
single_thr_116,single_context,2,7,3,3,0,0.23076923,0.09973283,0,one_measurement_augmentation
single_thr_116,single_context,3,7,4,4,0,0.0,0.10448961,0,one_measurement_augmentation
single_thr_117,single_context,1,7,3,3,0,0.25,0.10480949,0,one_measurement_augmentation
single_thr_117,single_context,2,7,4,4,0,0.0,0.37388634,0,one_measurement_augmentation
single_thr_117,single_context,3,7,5,5,0,0.0,0.48336864,0,one_measurement_augmentation
single_thr_118,single_context,1,4,4,4,1,0.0,1.0,1,one_measurement_augmentation
single_thr_118,single_context,2,4,5,4,1,0.0,1.0,0,one_measurement_augmentation
single_thr_118,single_context,3,4,6,4,1,0.0,1.0,0,one_measurement_augmentation
single_thr_119,single_context,1,7,4,4,0,0.0,0.33761384,0,one_measurement_augmentation
single_thr_119,single_context,2,7,5,5,0,0.0,0.42851814,0,one_measurement_augmentation
single_thr_119,single_context,3,7,6,6,0,0.0,0.77740129,0,one_measurement_augmentation
single_thr_120,single_context,1,7,2,2,0,0.51282051,0.0069205,0,one_measurement_augmentation
single_thr_120,single_context,2,7,3,3,0,0.21428571,0.08834002,0,one_measurement_augmentation
single_thr_120,single_context,3,7,4,4,0,0.0,0.10369033,0,one_measurement_augmentation
single_thr_121,single_context,1,4,4,4,1,0.0,1.0,1,one_measurement_augmentation
single_thr_121,single_context,2,4,5,4,1,0.0,1.0,0,one_measurement_augmentation
single_thr_121,single_context,3,4,6,4,1,0.0,1.0,0,one_measurement_augmentation
single_thr_122,single_context,1,4,5,4,1,0.0,1.0,0,one_measurement_augmentation
single_thr_122,single_context,2,4,6,4,1,0.0,1.0,0,one_measurement_augmentation
single_thr_122,single_context,3,4,7,4,1,0.0,1.0,0,one_measurement_augmentation
single_thr_123,single_context,1,5,4,4,0,1.0,0.7763932,0,one_measurement_augmentation
single_thr_123,single_context,2,5,5,5,1,0.0,1.0,1,one_measurement_augmentation
single_thr_123,single_context,3,5,6,5,1,0.0,1.0,0,one_measurement_augmentation
single_thr_124,single_context,1,6,4,4,0,0.0,0.41374018,0,one_measurement_augmentation
single_thr_124,single_context,2,6,5,5,0,0.0,0.47650405,0,one_measurement_augmentation
single_thr_124,single_context,3,6,6,6,1,0.0,1.0,1,one_measurement_augmentation
single_thr_125,single_context,1,6,2,2,0,0.47368421,0.24622164,0,one_measurement_augmentation
single_thr_125,single_context,2,6,3,3,0,0.0,0.37779023,0,one_measurement_augmentation
single_thr_125,single_context,3,6,4,4,0,0.0,0.48024116,0,one_measurement_augmentation
single_thr_126,single_context,1,7,5,5,0,0.0,0.45763663,0,one_measurement_augmentation
single_thr_126,single_context,2,7,6,6,0,0.0,0.45802659,0,one_measurement_augmentation
single_thr_126,single_context,3,7,7,7,1,0.0,1.0,1,one_measurement_augmentation
single_thr_127,single_context,1,5,5,5,1,0.0,1.0,1,one_measurement_augmentation
single_thr_127,single_context,2,5,6,5,1,0.0,1.0,0,one_measurement_augmentation
single_thr_127,single_context,3,5,7,5,1,0.0,1.0,0,one_measurement_augmentation
single_thr_128,single_context,1,7,4,4,0,0.0,0.45654658,0,one_measurement_augmentation
single_thr_128,single_context,2,7,5,5,0,0.0,0.56388386,0,one_measurement_augmentation
single_thr_128,single_context,3,7,6,6,0,0.0,0.82468071,0,one_measurement_augmentation
single_thr_129,single_context,1,5,3,3,0,0.0,0.43774556,0,one_measurement_augmentation
single_thr_129,single_context,2,5,4,4,0,0.0,0.65808157,0,one_measurement_augmentation
single_thr_129,single_context,3,5,5,5,1,0.0,1.0,1,one_measurement_augmentation
single_thr_130,single_context,1,6,3,3,0,1.0,0.06458565,0,one_measurement_augmentation
single_thr_130,single_context,2,6,4,4,0,1.0,0.11635872,0,one_measurement_augmentation
single_thr_130,single_context,3,6,5,5,0,1.0,0.1339746,0,one_measurement_augmentation
single_thr_131,single_context,1,6,5,5,0,0.0,0.98302889,0,one_measurement_augmentation
single_thr_131,single_context,2,6,6,6,1,0.0,1.0,1,one_measurement_augmentation
single_thr_131,single_context,3,6,7,6,1,0.0,1.0,0,one_measurement_augmentation
single_thr_132,single_context,1,6,3,3,0,1.0,0.33694673,0,one_measurement_augmentation
single_thr_132,single_context,2,6,4,4,0,0.0,0.40616402,0,one_measurement_augmentation
single_thr_132,single_context,3,6,5,5,0,0.0,0.81156633,0,one_measurement_augmentation
single_thr_133,single_context,1,5,2,2,0,1.0,0.11882431,0,one_measurement_augmentation
single_thr_133,single_context,2,5,3,3,0,0.0,0.11890076,0,one_measurement_augmentation
single_thr_133,single_context,3,5,4,4,0,0.0,0.93206338,0,one_measurement_augmentation
single_thr_134,single_context,1,4,5,4,1,0.0,1.0,0,one_measurement_augmentation
single_thr_134,single_context,2,4,6,4,1,0.0,1.0,0,one_measurement_augmentation
single_thr_134,single_context,3,4,7,4,1,0.0,1.0,0,one_measurement_augmentation
single_thr_135,single_context,1,4,3,3,0,0.0,0.62860932,0,one_measurement_augmentation
single_thr_135,single_context,2,4,4,4,1,0.0,1.0,1,one_measurement_augmentation
single_thr_135,single_context,3,4,5,4,1,0.0,1.0,0,one_measurement_augmentation
single_thr_136,single_context,1,6,2,2,0,0.6,0.11351335,0,one_measurement_augmentation
single_thr_136,single_context,2,6,3,3,0,0.0,0.44440532,0,one_measurement_augmentation
single_thr_136,single_context,3,6,4,4,0,0.0,0.60076398,0,one_measurement_augmentation
single_thr_137,single_context,1,5,3,3,0,0.0,0.78178211,0,one_measurement_augmentation
single_thr_137,single_context,2,5,4,4,0,0.0,0.78327312,0,one_measurement_augmentation
single_thr_137,single_context,3,5,5,5,1,0.0,1.0,1,one_measurement_augmentation
single_thr_138,single_context,1,6,3,3,0,0.0,0.39350718,0,one_measurement_augmentation
single_thr_138,single_context,2,6,4,4,0,0.0,0.56342962,0,one_measurement_augmentation
single_thr_138,single_context,3,6,5,5,0,0.0,0.72882092,0,one_measurement_augmentation
single_thr_139,single_context,1,7,5,5,0,0.0,0.37560479,0,one_measurement_augmentation
single_thr_139,single_context,2,7,6,6,0,0.0,0.67719432,0,one_measurement_augmentation
single_thr_139,single_context,3,7,7,7,1,0.0,1.0,1,one_measurement_augmentation
single_thr_140,single_context,1,5,3,3,0,0.0,0.39156569,0,one_measurement_augmentation
single_thr_140,single_context,2,5,4,4,0,0.0,0.41369803,0,one_measurement_augmentation
single_thr_140,single_context,3,5,5,5,1,0.0,1.0,1,one_measurement_augmentation
single_thr_141,single_context,1,5,2,2,0,1.0,0.0376121,0,one_measurement_augmentation
single_thr_141,single_context,2,5,3,3,0,0.0,0.52203179,0,one_measurement_augmentation
single_thr_141,single_context,3,5,4,4,0,0.0,0.52712201,0,one_measurement_augmentation
single_thr_142,single_context,1,6,5,5,0,0.0,0.58791831,0,one_measurement_augmentation
single_thr_142,single_context,2,6,6,6,1,0.0,1.0,1,one_measurement_augmentation
single_thr_142,single_context,3,6,7,6,1,0.0,1.0,0,one_measurement_augmentation
single_thr_143,single_context,1,4,3,3,0,0.0,0.45227744,0,one_measurement_augmentation
single_thr_143,single_context,2,4,4,3,0,0.0,0.45227744,0,one_measurement_augmentation
single_thr_143,single_context,3,4,5,4,1,0.0,1.0,1,one_measurement_augmentation
single_thr_144,single_context,1,6,3,3,0,1.0,0.16814748,0,one_measurement_augmentation
single_thr_144,single_context,2,6,4,4,0,0.0,0.50479765,0,one_measurement_augmentation
single_thr_144,single_context,3,6,5,5,0,0.0,0.74961029,0,one_measurement_augmentation
single_thr_145,single_context,1,5,5,5,1,0.0,1.0,1,one_measurement_augmentation
single_thr_145,single_context,2,5,6,5,1,0.0,1.0,0,one_measurement_augmentation
single_thr_145,single_context,3,5,7,5,1,0.0,1.0,0,one_measurement_augmentation
single_thr_146,single_context,1,7,3,3,0,0.0,0.50866865,0,one_measurement_augmentation
single_thr_146,single_context,2,7,4,4,0,0.0,0.60173949,0,one_measurement_augmentation
single_thr_146,single_context,3,7,5,5,0,0.0,0.83707034,0,one_measurement_augmentation
single_thr_147,single_context,1,6,4,4,0,0.0,0.93726985,0,one_measurement_augmentation
single_thr_147,single_context,2,6,5,5,0,0.0,0.95358867,0,one_measurement_augmentation
single_thr_147,single_context,3,6,6,6,1,0.0,1.0,1,one_measurement_augmentation
single_thr_148,single_context,1,6,3,3,0,0.0,0.41195284,0,one_measurement_augmentation
single_thr_148,single_context,2,6,4,4,0,0.0,0.41195537,0,one_measurement_augmentation
single_thr_148,single_context,3,6,5,5,0,0.0,0.61838361,0,one_measurement_augmentation
single_thr_149,single_context,1,4,4,4,1,0.0,1.0,1,one_measurement_augmentation
single_thr_149,single_context,2,4,5,4,1,0.0,1.0,0,one_measurement_augmentation
single_thr_149,single_context,3,4,6,4,1,0.0,1.0,0,one_measurement_augmentation
single_thr_150,single_context,1,7,2,2,0,0.6,0.27626763,0,one_measurement_augmentation
single_thr_150,single_context,2,7,3,3,0,0.18181818,0.32299069,0,one_measurement_augmentation
single_thr_150,single_context,3,7,4,4,0,0.18181818,0.3745479,0,one_measurement_augmentation
single_thr_151,single_context,1,7,4,4,0,0.0,0.12739448,0,one_measurement_augmentation
single_thr_151,single_context,2,7,5,5,0,0.0,0.15046512,0,one_measurement_augmentation
single_thr_151,single_context,3,7,6,6,0,0.0,0.86042737,0,one_measurement_augmentation
single_thr_152,single_context,1,6,2,2,0,1.0,0.24407105,0,one_measurement_augmentation
single_thr_152,single_context,2,6,3,3,0,1.0,0.30269536,0,one_measurement_augmentation
single_thr_152,single_context,3,6,4,4,0,0.0,0.579691,0,one_measurement_augmentation
single_thr_153,single_context,1,7,3,3,0,0.0,0.07174969,0,one_measurement_augmentation
single_thr_153,single_context,2,7,4,4,0,0.0,0.18627807,0,one_measurement_augmentation
single_thr_153,single_context,3,7,5,5,0,0.0,0.39850773,0,one_measurement_augmentation
single_thr_154,single_context,1,7,5,5,0,0.0,0.36202781,0,one_measurement_augmentation
single_thr_154,single_context,2,7,6,6,0,0.0,0.52762964,0,one_measurement_augmentation
single_thr_154,single_context,3,7,7,7,1,0.0,1.0,1,one_measurement_augmentation
single_thr_155,single_context,1,6,5,5,0,0.0,0.22542008,0,one_measurement_augmentation
single_thr_155,single_context,2,6,6,6,1,0.0,1.0,1,one_measurement_augmentation
single_thr_155,single_context,3,6,7,6,1,0.0,1.0,0,one_measurement_augmentation
single_thr_156,single_context,1,5,2,2,0,1.0,0.24264612,0,one_measurement_augmentation
single_thr_156,single_context,2,5,3,3,0,0.0,0.26970326,0,one_measurement_augmentation
single_thr_156,single_context,3,5,4,4,0,0.0,0.40386238,0,one_measurement_augmentation
single_thr_157,single_context,1,4,4,4,1,0.0,1.0,1,one_measurement_augmentation
single_thr_157,single_context,2,4,5,4,1,0.0,1.0,0,one_measurement_augmentation
single_thr_157,single_context,3,4,6,4,1,0.0,1.0,0,one_measurement_augmentation
single_thr_158,single_context,1,7,3,3,0,0.2962963,0.0028777,0,one_measurement_augmentation
single_thr_158,single_context,2,7,4,4,0,0.0,0.11065643,0,one_measurement_augmentation
single_thr_158,single_context,3,7,5,5,0,0.0,0.21886718,0,one_measurement_augmentation
single_thr_159,single_context,1,5,2,2,0,0.66666667,0.33977471,0,one_measurement_augmentation
single_thr_159,single_context,2,5,3,3,0,0.0,0.34124188,0,one_measurement_augmentation
single_thr_159,single_context,3,5,4,4,0,0.0,0.38415498,0,one_measurement_augmentation
single_thr_160,single_context,1,4,4,4,1,0.0,1.0,1,one_measurement_augmentation
single_thr_160,single_context,2,4,5,4,1,0.0,1.0,0,one_measurement_augmentation
single_thr_160,single_context,3,4,6,4,1,0.0,1.0,0,one_measurement_augmentation
single_thr_161,single_context,1,5,5,5,1,0.0,1.0,1,one_measurement_augmentation
single_thr_161,single_context,2,5,6,5,1,0.0,1.0,0,one_measurement_augmentation
single_thr_161,single_context,3,5,7,5,1,0.0,1.0,0,one_measurement_augmentation
single_thr_162,single_context,1,5,4,4,0,0.0,0.71428571,0,one_measurement_augmentation
single_thr_162,single_context,2,5,5,5,1,0.0,1.0,1,one_measurement_augmentation
single_thr_162,single_context,3,5,6,5,1,0.0,1.0,0,one_measurement_augmentation
single_thr_163,single_context,1,5,2,2,0,1.0,0.07749791,0,one_measurement_augmentation
single_thr_163,single_context,2,5,3,3,0,1.0,0.53674706,0,one_measurement_augmentation
single_thr_163,single_context,3,5,4,4,0,0.0,0.74832934,0,one_measurement_augmentation
single_thr_164,single_context,1,4,4,4,1,0.0,1.0,1,one_measurement_augmentation
single_thr_164,single_context,2,4,5,4,1,0.0,1.0,0,one_measurement_augmentation
single_thr_164,single_context,3,4,6,4,1,0.0,1.0,0,one_measurement_augmentation
single_thr_165,single_context,1,5,2,2,0,0.85714286,0.07263815,0,one_measurement_augmentation
single_thr_165,single_context,2,5,3,3,0,1.0,0.07804555,0,one_measurement_augmentation
single_thr_165,single_context,3,5,4,4,0,0.0,0.8,0,one_measurement_augmentation
single_thr_166,single_context,1,7,3,3,0,0.0,0.1981751,0,one_measurement_augmentation
single_thr_166,single_context,2,7,4,4,0,0.0,0.25860439,0,one_measurement_augmentation
single_thr_166,single_context,3,7,5,5,0,0.0,0.26531595,0,one_measurement_augmentation
single_thr_167,single_context,1,7,3,3,0,0.16666667,0.43209909,0,one_measurement_augmentation
single_thr_167,single_context,2,7,4,4,0,0.13043478,0.52183229,0,one_measurement_augmentation
single_thr_167,single_context,3,7,5,5,0,0.0,0.69372454,0,one_measurement_augmentation
single_thr_168,single_context,1,5,5,5,1,0.0,1.0,0,one_measurement_augmentation
single_thr_168,single_context,2,5,6,5,1,0.0,1.0,0,one_measurement_augmentation
single_thr_168,single_context,3,5,7,5,1,0.0,1.0,0,one_measurement_augmentation
single_thr_169,single_context,1,4,4,4,1,0.0,1.0,1,one_measurement_augmentation
single_thr_169,single_context,2,4,5,4,1,0.0,1.0,0,one_measurement_augmentation
single_thr_169,single_context,3,4,6,4,1,0.0,1.0,0,one_measurement_augmentation
single_thr_170,single_context,1,4,5,4,1,0.0,1.0,0,one_measurement_augmentation
single_thr_170,single_context,2,4,6,4,1,0.0,1.0,0,one_measurement_augmentation
single_thr_170,single_context,3,4,7,4,1,0.0,1.0,0,one_measurement_augmentation
single_thr_171,single_context,1,7,2,2,0,0.61038961,0.25540496,0,one_measurement_augmentation
single_thr_171,single_context,2,7,3,3,0,0.0,0.26123438,0,one_measurement_augmentation
single_thr_171,single_context,3,7,4,4,0,0.0,0.36474804,0,one_measurement_augmentation
single_thr_172,single_context,1,5,2,2,0,1.0,0.26401993,0,one_measurement_augmentation
single_thr_172,single_context,2,5,3,3,0,1.0,0.45993828,0,one_measurement_augmentation
single_thr_172,single_context,3,5,4,4,0,0.0,0.50970966,0,one_measurement_augmentation
single_thr_173,single_context,1,4,5,4,1,0.0,1.0,0,one_measurement_augmentation
single_thr_173,single_context,2,4,6,4,1,0.0,1.0,0,one_measurement_augmentation
single_thr_173,single_context,3,4,7,4,1,0.0,1.0,0,one_measurement_augmentation
single_thr_174,single_context,1,4,3,3,0,0.0,0.18350342,0,one_measurement_augmentation
single_thr_174,single_context,2,4,4,4,1,0.0,1.0,1,one_measurement_augmentation
single_thr_174,single_context,3,4,5,4,1,0.0,1.0,0,one_measurement_augmentation
single_thr_175,single_context,1,5,3,3,0,0.0,0.07770237,0,one_measurement_augmentation
single_thr_175,single_context,2,5,4,4,0,0.0,0.07932865,0,one_measurement_augmentation
single_thr_175,single_context,3,5,5,5,1,0.0,1.0,1,one_measurement_augmentation
single_thr_176,single_context,1,4,4,4,1,0.0,1.0,1,one_measurement_augmentation
single_thr_176,single_context,2,4,5,4,1,0.0,1.0,0,one_measurement_augmentation
single_thr_176,single_context,3,4,6,4,1,0.0,1.0,0,one_measurement_augmentation
single_thr_177,single_context,1,5,4,4,0,1.0,0.62203553,0,one_measurement_augmentation
single_thr_177,single_context,2,5,5,5,1,0.0,1.0,1,one_measurement_augmentation
single_thr_177,single_context,3,5,6,5,1,0.0,1.0,0,one_measurement_augmentation
single_thr_178,single_context,1,5,3,3,0,0.0,0.79380348,0,one_measurement_augmentation
single_thr_178,single_context,2,5,4,4,0,0.0,0.81314123,0,one_measurement_augmentation
